# wave A(l)/A(V) unc
3.86103e-01 1.61167e+00 8.05834e-02
3.86552e-01 1.61015e+00 8.05074e-02
3.87001e-01 1.60863e+00 8.04314e-02
3.87450e-01 1.60711e+00 8.03554e-02
3.87900e-01 1.60558e+00 8.02791e-02
3.88351e-01 1.60406e+00 8.02030e-02
3.88802e-01 1.60253e+00 8.01265e-02
3.89254e-01 1.60100e+00 8.00502e-02
3.89706e-01 1.59947e+00 7.99735e-02
3.90158e-01 1.59794e+00 7.98971e-02
3.90611e-01 1.59641e+00 7.98203e-02
3.91065e-01 1.59487e+00 7.97434e-02
3.91519e-01 1.59333e+00 7.96666e-02
3.91974e-01 1.59179e+00 7.95896e-02
3.92429e-01 1.59044e+00 7.95219e-02
3.92885e-01 1.58920e+00 7.94601e-02
3.93342e-01 1.58797e+00 7.93985e-02
3.93798e-01 1.58673e+00 7.93366e-02
3.94256e-01 1.58550e+00 7.92749e-02
3.94714e-01 1.58426e+00 7.92129e-02
3.95172e-01 1.58302e+00 7.91509e-02
3.95631e-01 1.58178e+00 7.90888e-02
3.96091e-01 1.58053e+00 7.90267e-02
3.96551e-01 1.57929e+00 7.89644e-02
3.97011e-01 1.57804e+00 7.89022e-02
3.97473e-01 1.57679e+00 7.88397e-02
3.97934e-01 1.57555e+00 7.87773e-02
3.98396e-01 1.57429e+00 7.87147e-02
3.98859e-01 1.57304e+00 7.86521e-02
3.99322e-01 1.57179e+00 7.85896e-02
3.99786e-01 1.57054e+00 7.85268e-02
4.00251e-01 1.56911e+00 7.84553e-02
4.00716e-01 1.56753e+00 7.83765e-02
4.01181e-01 1.56595e+00 7.82977e-02
4.01647e-01 1.56437e+00 7.82185e-02
4.02113e-01 1.56279e+00 7.81396e-02
4.02581e-01 1.56120e+00 7.80602e-02
4.03048e-01 1.55962e+00 7.79809e-02
4.03516e-01 1.55803e+00 7.79016e-02
4.03985e-01 1.55644e+00 7.78221e-02
4.04454e-01 1.55485e+00 7.77426e-02
4.04924e-01 1.55326e+00 7.76628e-02
4.05394e-01 1.55166e+00 7.75831e-02
4.05865e-01 1.55007e+00 7.75033e-02
4.06337e-01 1.54847e+00 7.74233e-02
4.06809e-01 1.54687e+00 7.73433e-02
4.07281e-01 1.54526e+00 7.72631e-02
4.07754e-01 1.54366e+00 7.71828e-02
4.08228e-01 1.54203e+00 7.71015e-02
4.08702e-01 1.54027e+00 7.70133e-02
4.09177e-01 1.53850e+00 7.69249e-02
4.09652e-01 1.53673e+00 7.68366e-02
4.10128e-01 1.53496e+00 7.67480e-02
4.10604e-01 1.53319e+00 7.66593e-02
4.11081e-01 1.53141e+00 7.65706e-02
4.11558e-01 1.52964e+00 7.64818e-02
4.12037e-01 1.52786e+00 7.63928e-02
4.12515e-01 1.52607e+00 7.63037e-02
4.12994e-01 1.52429e+00 7.62147e-02
4.13474e-01 1.52251e+00 7.61253e-02
4.13954e-01 1.52072e+00 7.60360e-02
4.14435e-01 1.51893e+00 7.59466e-02
4.14916e-01 1.51714e+00 7.58571e-02
4.15398e-01 1.51535e+00 7.57674e-02
4.15881e-01 1.51355e+00 7.56775e-02
4.16364e-01 1.51175e+00 7.55876e-02
4.16847e-01 1.51013e+00 7.55063e-02
4.17332e-01 1.50879e+00 7.54397e-02
4.17816e-01 1.50746e+00 7.53728e-02
4.18302e-01 1.50612e+00 7.53058e-02
4.18788e-01 1.50478e+00 7.52389e-02
4.19274e-01 1.50344e+00 7.51718e-02
4.19761e-01 1.50209e+00 7.51047e-02
4.20249e-01 1.50075e+00 7.50374e-02
4.20737e-01 1.49940e+00 7.49701e-02
4.21225e-01 1.49805e+00 7.49027e-02
4.21715e-01 1.49670e+00 7.48352e-02
4.22204e-01 1.49535e+00 7.47676e-02
4.22695e-01 1.49400e+00 7.47000e-02
4.23186e-01 1.49264e+00 7.46322e-02
4.23677e-01 1.49129e+00 7.45645e-02
4.24169e-01 1.48993e+00 7.44967e-02
4.24662e-01 1.48857e+00 7.44287e-02
4.25155e-01 1.48721e+00 7.43606e-02
4.25649e-01 1.48586e+00 7.42930e-02
4.26144e-01 1.48453e+00 7.42267e-02
4.26639e-01 1.48321e+00 7.41603e-02
4.27134e-01 1.48188e+00 7.40939e-02
4.27630e-01 1.48055e+00 7.40273e-02
4.28127e-01 1.47921e+00 7.39607e-02
4.28624e-01 1.47788e+00 7.38940e-02
4.29122e-01 1.47655e+00 7.38273e-02
4.29620e-01 1.47521e+00 7.37605e-02
4.30119e-01 1.47387e+00 7.36936e-02
4.30619e-01 1.47253e+00 7.36265e-02
4.31119e-01 1.47119e+00 7.35593e-02
4.31620e-01 1.46984e+00 7.34922e-02
4.32121e-01 1.46850e+00 7.34250e-02
4.32623e-01 1.46715e+00 7.33577e-02
4.33126e-01 1.46581e+00 7.32904e-02
4.33629e-01 1.46446e+00 7.32228e-02
4.34132e-01 1.46311e+00 7.31554e-02
4.34637e-01 1.46176e+00 7.30878e-02
4.35142e-01 1.46026e+00 7.30131e-02
4.35647e-01 1.45872e+00 7.29358e-02
4.36153e-01 1.45717e+00 7.28583e-02
4.36660e-01 1.45561e+00 7.27807e-02
4.37167e-01 1.45406e+00 7.27030e-02
4.37675e-01 1.45250e+00 7.26252e-02
4.38183e-01 1.45095e+00 7.25474e-02
4.38692e-01 1.44939e+00 7.24694e-02
4.39201e-01 1.44782e+00 7.23912e-02
4.39712e-01 1.44626e+00 7.23131e-02
4.40222e-01 1.44446e+00 7.22232e-02
4.40734e-01 1.44246e+00 7.21230e-02
4.41246e-01 1.44045e+00 7.20227e-02
4.41758e-01 1.43845e+00 7.19223e-02
4.42271e-01 1.43643e+00 7.18217e-02
4.42785e-01 1.43442e+00 7.17212e-02
4.43299e-01 1.43241e+00 7.16204e-02
4.43814e-01 1.43039e+00 7.15195e-02
4.44330e-01 1.42837e+00 7.14186e-02
4.44846e-01 1.42631e+00 7.13153e-02
4.45362e-01 1.42423e+00 7.12114e-02
4.45880e-01 1.42215e+00 7.11073e-02
4.46398e-01 1.42006e+00 7.10032e-02
4.46916e-01 1.41798e+00 7.08990e-02
4.47435e-01 1.41589e+00 7.07945e-02
4.47955e-01 1.41380e+00 7.06900e-02
4.48475e-01 1.41171e+00 7.05854e-02
4.48996e-01 1.40961e+00 7.04806e-02
4.49518e-01 1.40751e+00 7.03757e-02
4.50040e-01 1.40541e+00 7.02707e-02
4.50562e-01 1.40331e+00 7.01655e-02
4.51086e-01 1.40120e+00 7.00602e-02
4.51610e-01 1.39910e+00 6.99550e-02
4.52134e-01 1.39699e+00 6.98494e-02
4.52659e-01 1.39488e+00 6.97438e-02
4.53185e-01 1.39276e+00 6.96380e-02
4.53712e-01 1.39064e+00 6.95321e-02
4.54239e-01 1.38852e+00 6.94261e-02
4.54766e-01 1.38658e+00 6.93291e-02
4.55294e-01 1.38489e+00 6.92447e-02
4.55823e-01 1.38320e+00 6.91600e-02
4.56353e-01 1.38151e+00 6.90755e-02
4.56883e-01 1.37981e+00 6.89907e-02
4.57413e-01 1.37812e+00 6.89058e-02
4.57945e-01 1.37642e+00 6.88210e-02
4.58477e-01 1.37472e+00 6.87358e-02
4.59009e-01 1.37302e+00 6.86508e-02
4.59542e-01 1.37131e+00 6.85654e-02
4.60076e-01 1.36960e+00 6.84801e-02
4.60610e-01 1.36789e+00 6.83947e-02
4.61145e-01 1.36618e+00 6.83092e-02
4.61681e-01 1.36447e+00 6.82235e-02
4.62217e-01 1.36276e+00 6.81379e-02
4.62754e-01 1.36104e+00 6.80520e-02
4.63292e-01 1.35932e+00 6.79660e-02
4.63830e-01 1.35760e+00 6.78800e-02
4.64369e-01 1.35588e+00 6.77940e-02
4.64908e-01 1.35415e+00 6.77076e-02
4.65448e-01 1.35264e+00 6.76318e-02
4.65989e-01 1.35125e+00 6.75625e-02
4.66530e-01 1.34986e+00 6.74931e-02
4.67072e-01 1.34847e+00 6.74236e-02
4.67614e-01 1.34708e+00 6.73540e-02
4.68157e-01 1.34569e+00 6.72844e-02
4.68701e-01 1.34429e+00 6.72146e-02
4.69245e-01 1.34290e+00 6.71448e-02
4.69790e-01 1.34150e+00 6.70749e-02
4.70336e-01 1.34010e+00 6.70049e-02
4.70882e-01 1.33870e+00 6.69348e-02
4.71429e-01 1.33729e+00 6.68647e-02
4.71977e-01 1.33589e+00 6.67944e-02
4.72525e-01 1.33448e+00 6.67241e-02
4.73074e-01 1.33307e+00 6.66536e-02
4.73624e-01 1.33166e+00 6.65832e-02
4.74174e-01 1.33025e+00 6.65127e-02
4.74724e-01 1.32884e+00 6.64419e-02
4.75276e-01 1.32743e+00 6.63713e-02
4.75828e-01 1.32601e+00 6.63005e-02
4.76381e-01 1.32455e+00 6.62277e-02
4.76934e-01 1.32303e+00 6.61516e-02
4.77488e-01 1.32151e+00 6.60753e-02
4.78042e-01 1.31998e+00 6.59988e-02
4.78598e-01 1.31845e+00 6.59223e-02
4.79154e-01 1.31691e+00 6.58457e-02
4.79710e-01 1.31538e+00 6.57690e-02
4.80267e-01 1.31384e+00 6.56922e-02
4.80825e-01 1.31231e+00 6.56154e-02
4.81384e-01 1.31077e+00 6.55384e-02
4.81943e-01 1.30923e+00 6.54614e-02
4.82503e-01 1.30769e+00 6.53843e-02
4.83063e-01 1.30614e+00 6.53071e-02
4.83624e-01 1.30460e+00 6.52298e-02
4.84186e-01 1.30305e+00 6.51523e-02
4.84748e-01 1.30150e+00 6.50750e-02
4.85311e-01 1.29995e+00 6.49974e-02
4.85875e-01 1.29839e+00 6.49197e-02
4.86439e-01 1.29684e+00 6.48419e-02
4.87004e-01 1.29528e+00 6.47641e-02
4.87570e-01 1.29372e+00 6.46861e-02
4.88136e-01 1.29173e+00 6.45864e-02
4.88703e-01 1.28942e+00 6.44710e-02
4.89271e-01 1.28711e+00 6.43556e-02
4.89839e-01 1.28480e+00 6.42399e-02
4.90408e-01 1.28248e+00 6.41241e-02
4.90978e-01 1.28017e+00 6.40083e-02
4.91548e-01 1.27784e+00 6.38922e-02
4.92119e-01 1.27552e+00 6.37760e-02
4.92691e-01 1.27319e+00 6.36597e-02
4.93263e-01 1.27087e+00 6.35434e-02
4.93836e-01 1.26854e+00 6.34268e-02
4.94409e-01 1.26620e+00 6.33101e-02
4.94984e-01 1.26387e+00 6.31933e-02
4.95559e-01 1.26153e+00 6.30764e-02
4.96134e-01 1.25918e+00 6.29592e-02
4.96710e-01 1.25684e+00 6.28419e-02
4.97287e-01 1.25449e+00 6.27246e-02
4.97865e-01 1.25214e+00 6.26071e-02
4.98443e-01 1.24979e+00 6.24895e-02
4.99022e-01 1.24743e+00 6.23716e-02
4.99602e-01 1.24507e+00 6.22537e-02
5.00182e-01 1.24284e+00 6.21422e-02
5.00763e-01 1.24091e+00 6.20453e-02
5.01345e-01 1.23896e+00 6.19482e-02
5.01927e-01 1.23702e+00 6.18510e-02
5.02510e-01 1.23508e+00 6.17538e-02
5.03094e-01 1.23313e+00 6.16564e-02
5.03678e-01 1.23118e+00 6.15588e-02
5.04263e-01 1.22923e+00 6.14613e-02
5.04849e-01 1.22727e+00 6.13635e-02
5.05435e-01 1.22531e+00 6.12656e-02
5.06022e-01 1.22335e+00 6.11676e-02
5.06610e-01 1.22139e+00 6.10695e-02
5.07198e-01 1.21943e+00 6.09714e-02
5.07788e-01 1.21746e+00 6.08730e-02
5.08377e-01 1.21549e+00 6.07746e-02
5.08968e-01 1.21352e+00 6.06760e-02
5.09559e-01 1.21155e+00 6.05775e-02
5.10151e-01 1.20957e+00 6.04786e-02
5.10743e-01 1.20759e+00 6.03797e-02
5.11337e-01 1.20562e+00 6.02808e-02
5.11931e-01 1.20363e+00 6.01817e-02
5.12525e-01 1.20165e+00 6.00825e-02
5.13120e-01 1.19961e+00 5.99807e-02
5.13716e-01 1.19754e+00 5.98768e-02
5.14313e-01 1.19545e+00 5.97725e-02
5.14911e-01 1.19337e+00 5.96683e-02
5.15509e-01 1.19128e+00 5.95640e-02
5.16107e-01 1.18919e+00 5.94594e-02
5.16707e-01 1.18710e+00 5.93548e-02
5.17307e-01 1.18500e+00 5.92501e-02
5.17908e-01 1.18291e+00 5.91453e-02
5.18509e-01 1.18080e+00 5.90402e-02
5.19112e-01 1.17870e+00 5.89351e-02
5.19715e-01 1.17660e+00 5.88298e-02
5.20318e-01 1.17449e+00 5.87246e-02
5.20923e-01 1.17238e+00 5.86190e-02
5.21528e-01 1.17027e+00 5.85134e-02
5.22133e-01 1.16816e+00 5.84078e-02
5.22740e-01 1.16604e+00 5.83018e-02
5.23347e-01 1.16392e+00 5.81959e-02
5.23955e-01 1.16180e+00 5.80898e-02
5.24564e-01 1.15967e+00 5.79835e-02
5.25173e-01 1.15755e+00 5.78773e-02
5.25783e-01 1.15542e+00 5.77708e-02
5.26394e-01 1.15333e+00 5.76664e-02
5.27005e-01 1.15153e+00 5.75767e-02
5.27617e-01 1.14974e+00 5.74870e-02
5.28230e-01 1.14794e+00 5.73972e-02
5.28843e-01 1.14615e+00 5.73073e-02
5.29458e-01 1.14434e+00 5.72171e-02
5.30073e-01 1.14254e+00 5.71270e-02
5.30688e-01 1.14073e+00 5.70367e-02
5.31305e-01 1.13893e+00 5.69463e-02
5.31922e-01 1.13712e+00 5.68558e-02
5.32540e-01 1.13530e+00 5.67652e-02
5.33158e-01 1.13349e+00 5.66745e-02
5.33778e-01 1.13168e+00 5.65838e-02
5.34398e-01 1.12986e+00 5.64928e-02
5.35018e-01 1.12804e+00 5.64019e-02
5.35640e-01 1.12621e+00 5.63107e-02
5.36262e-01 1.12439e+00 5.62195e-02
5.36885e-01 1.12256e+00 5.61281e-02
5.37508e-01 1.12074e+00 5.60368e-02
5.38133e-01 1.11890e+00 5.59452e-02
5.38758e-01 1.11707e+00 5.58537e-02
5.39383e-01 1.11524e+00 5.57618e-02
5.40010e-01 1.11340e+00 5.56699e-02
5.40637e-01 1.11158e+00 5.55791e-02
5.41265e-01 1.10987e+00 5.54935e-02
5.41894e-01 1.10816e+00 5.54080e-02
5.42523e-01 1.10645e+00 5.53225e-02
5.43153e-01 1.10473e+00 5.52367e-02
5.43784e-01 1.10302e+00 5.51508e-02
5.44416e-01 1.10130e+00 5.50650e-02
5.45048e-01 1.09958e+00 5.49789e-02
5.45681e-01 1.09786e+00 5.48928e-02
5.46315e-01 1.09613e+00 5.48066e-02
5.46950e-01 1.09440e+00 5.47202e-02
5.47585e-01 1.09267e+00 5.46337e-02
5.48221e-01 1.09094e+00 5.45472e-02
5.48858e-01 1.08921e+00 5.44607e-02
5.49495e-01 1.08748e+00 5.43738e-02
5.50134e-01 1.08561e+00 5.42804e-02
5.50773e-01 1.08395e+00 5.41976e-02
5.51412e-01 1.08229e+00 5.41147e-02
5.52053e-01 1.08064e+00 5.40319e-02
5.52694e-01 1.07898e+00 5.39492e-02
5.53336e-01 1.07733e+00 5.38666e-02
5.53979e-01 1.07568e+00 5.37839e-02
5.54622e-01 1.07403e+00 5.37014e-02
5.55266e-01 1.07237e+00 5.36187e-02
5.55911e-01 1.07072e+00 5.35362e-02
5.56557e-01 1.06907e+00 5.34537e-02
5.57203e-01 1.06743e+00 5.33714e-02
5.57851e-01 1.06578e+00 5.32889e-02
5.58499e-01 1.06413e+00 5.32065e-02
5.59147e-01 1.06249e+00 5.31244e-02
5.59797e-01 1.06084e+00 5.30420e-02
5.60447e-01 1.05920e+00 5.29599e-02
5.61098e-01 1.05755e+00 5.28777e-02
5.61750e-01 1.05591e+00 5.27955e-02
5.62402e-01 1.05427e+00 5.27135e-02
5.63055e-01 1.05263e+00 5.26315e-02
5.63709e-01 1.05099e+00 5.25495e-02
5.64364e-01 1.04935e+00 5.24675e-02
5.65020e-01 1.04771e+00 5.23857e-02
5.65676e-01 1.04608e+00 5.23038e-02
5.66333e-01 1.04444e+00 5.22220e-02
5.66991e-01 1.04281e+00 5.21403e-02
5.67649e-01 1.04117e+00 5.20587e-02
5.68309e-01 1.03954e+00 5.19770e-02
5.68969e-01 1.03791e+00 5.18953e-02
5.69630e-01 1.03628e+00 5.18138e-02
5.70291e-01 1.03465e+00 5.17323e-02
5.70954e-01 1.03302e+00 5.16508e-02
5.71617e-01 1.03139e+00 5.15695e-02
5.72281e-01 1.02976e+00 5.14882e-02
5.72945e-01 1.02814e+00 5.14068e-02
5.73611e-01 1.02651e+00 5.13257e-02
5.74277e-01 1.02489e+00 5.12445e-02
5.74944e-01 1.02327e+00 5.11634e-02
5.75612e-01 1.02164e+00 5.10822e-02
5.76281e-01 1.02002e+00 5.10012e-02
5.76950e-01 1.01840e+00 5.09202e-02
5.77620e-01 1.01679e+00 5.08394e-02
5.78291e-01 1.01517e+00 5.07585e-02
5.78963e-01 1.01355e+00 5.06777e-02
5.79635e-01 1.01194e+00 5.05970e-02
5.80308e-01 1.01032e+00 5.05162e-02
5.80982e-01 1.00871e+00 5.04357e-02
5.81657e-01 1.00710e+00 5.03550e-02
5.82333e-01 1.00549e+00 5.02746e-02
5.83009e-01 1.00388e+00 5.01941e-02
5.83686e-01 1.00227e+00 5.01137e-02
5.84364e-01 1.00067e+00 5.00334e-02
5.85043e-01 9.99061e-01 4.99531e-02
5.85723e-01 9.97458e-01 4.98729e-02
5.86403e-01 9.95855e-01 4.97928e-02
5.87084e-01 9.94252e-01 4.97126e-02
5.87766e-01 9.92652e-01 4.96326e-02
5.88449e-01 9.91052e-01 4.95526e-02
5.89132e-01 9.89456e-01 4.94728e-02
5.89816e-01 9.87856e-01 4.93928e-02
5.90502e-01 9.86262e-01 4.93131e-02
5.91187e-01 9.84666e-01 4.92333e-02
5.91874e-01 9.83073e-01 4.91536e-02
5.92562e-01 9.81483e-01 4.90741e-02
5.93250e-01 9.79890e-01 4.89945e-02
5.93939e-01 9.78303e-01 4.89152e-02
5.94629e-01 9.76713e-01 4.88357e-02
5.95319e-01 9.75127e-01 4.87564e-02
5.96011e-01 9.73541e-01 4.86770e-02
5.96703e-01 9.71957e-01 4.85979e-02
5.97396e-01 9.70374e-01 4.85187e-02
5.98090e-01 9.68794e-01 4.84397e-02
5.98785e-01 9.67215e-01 4.83607e-02
5.99480e-01 9.65635e-01 4.82817e-02
6.00177e-01 9.64058e-01 4.82029e-02
6.00874e-01 9.62482e-01 4.81241e-02
6.01572e-01 9.60909e-01 4.80454e-02
6.02270e-01 9.59336e-01 4.79668e-02
6.02970e-01 9.57763e-01 4.78881e-02
6.03670e-01 9.56193e-01 4.78096e-02
6.04371e-01 9.54627e-01 4.77313e-02
6.05073e-01 9.53057e-01 4.76528e-02
6.05776e-01 9.51494e-01 4.75747e-02
6.06480e-01 9.49927e-01 4.74964e-02
6.07184e-01 9.48364e-01 4.74182e-02
6.07890e-01 9.46805e-01 4.73402e-02
6.08596e-01 9.45245e-01 4.72622e-02
6.09303e-01 9.43685e-01 4.71843e-02
6.10010e-01 9.42129e-01 4.71064e-02
6.10719e-01 9.40573e-01 4.70286e-02
6.11428e-01 9.39019e-01 4.69510e-02
6.12138e-01 9.37466e-01 4.68733e-02
6.12849e-01 9.35917e-01 4.67958e-02
6.13561e-01 9.34367e-01 4.67184e-02
6.14274e-01 9.32821e-01 4.66410e-02
6.14987e-01 9.31275e-01 4.65637e-02
6.15702e-01 9.29732e-01 4.64866e-02
6.16417e-01 9.28189e-01 4.64094e-02
6.17133e-01 9.26646e-01 4.63323e-02
6.17850e-01 9.25106e-01 4.62553e-02
6.18567e-01 9.23570e-01 4.61785e-02
6.19286e-01 9.22033e-01 4.61017e-02
6.20005e-01 9.20497e-01 4.60249e-02
6.20725e-01 9.18964e-01 4.59482e-02
6.21446e-01 9.17435e-01 4.58717e-02
6.22168e-01 9.15905e-01 4.57953e-02
6.22891e-01 9.14375e-01 4.57188e-02
6.23614e-01 9.12849e-01 4.56425e-02
6.24338e-01 9.11326e-01 4.55663e-02
6.25064e-01 9.09803e-01 4.54902e-02
6.25790e-01 9.08281e-01 4.54140e-02
6.26516e-01 9.06761e-01 4.53381e-02
6.27244e-01 9.05245e-01 4.52622e-02
6.27973e-01 9.03729e-01 4.51864e-02
6.28702e-01 9.02216e-01 4.51108e-02
6.29432e-01 9.00703e-01 4.50351e-02
6.30163e-01 8.99193e-01 4.49597e-02
6.30895e-01 8.97684e-01 4.48842e-02
6.31628e-01 8.96178e-01 4.48089e-02
6.32362e-01 8.94672e-01 4.47336e-02
6.33096e-01 8.93169e-01 4.46584e-02
6.33832e-01 8.91666e-01 4.45833e-02
6.34568e-01 8.90167e-01 4.45083e-02
6.35305e-01 8.88667e-01 4.44334e-02
6.36043e-01 8.87171e-01 4.43586e-02
6.36782e-01 8.85678e-01 4.42839e-02
6.37521e-01 8.84185e-01 4.42093e-02
6.38262e-01 8.82693e-01 4.41346e-02
6.39003e-01 8.81203e-01 4.40602e-02
6.39745e-01 8.79717e-01 4.39859e-02
6.40488e-01 8.78231e-01 4.39116e-02
6.41232e-01 8.76745e-01 4.38373e-02
6.41977e-01 8.75262e-01 4.37631e-02
6.42723e-01 8.73783e-01 4.36891e-02
6.43469e-01 8.72304e-01 4.36152e-02
6.44217e-01 8.70828e-01 4.35414e-02
6.44965e-01 8.69352e-01 4.34676e-02
6.45714e-01 8.67879e-01 4.33939e-02
6.46464e-01 8.66406e-01 4.33203e-02
6.47215e-01 8.64937e-01 4.32468e-02
6.47967e-01 8.63468e-01 4.31734e-02
6.48719e-01 8.62002e-01 4.31001e-02
6.49473e-01 8.60536e-01 4.30268e-02
6.50227e-01 8.59073e-01 4.29536e-02
6.50983e-01 8.57614e-01 4.28807e-02
6.51739e-01 8.56151e-01 4.28075e-02
6.52496e-01 8.54695e-01 4.27348e-02
6.53254e-01 8.53239e-01 4.26620e-02
6.54012e-01 8.51783e-01 4.25892e-02
6.54772e-01 8.50331e-01 4.25165e-02
6.55532e-01 8.48878e-01 4.24439e-02
6.56294e-01 8.47429e-01 4.23714e-02
6.57056e-01 8.45983e-01 4.22991e-02
6.57819e-01 8.44537e-01 4.22268e-02
6.58583e-01 8.43091e-01 4.21545e-02
6.59348e-01 8.41648e-01 4.20824e-02
6.60114e-01 8.40209e-01 4.20105e-02
6.60881e-01 8.38770e-01 4.19385e-02
6.61649e-01 8.37331e-01 4.18665e-02
6.62417e-01 8.35895e-01 4.17947e-02
6.63186e-01 8.34462e-01 4.17231e-02
6.63957e-01 8.33030e-01 4.16515e-02
6.64728e-01 8.31601e-01 4.15800e-02
6.65500e-01 8.30171e-01 4.15086e-02
6.66273e-01 8.28742e-01 4.14371e-02
6.67047e-01 8.27316e-01 4.13658e-02
6.67822e-01 8.25894e-01 4.12947e-02
6.68597e-01 8.24472e-01 4.12236e-02
6.69374e-01 8.23049e-01 4.11525e-02
6.70151e-01 8.21630e-01 4.10815e-02
6.70930e-01 8.20214e-01 4.10107e-02
6.71709e-01 8.18798e-01 4.09399e-02
6.72489e-01 8.17383e-01 4.08691e-02
6.73270e-01 8.15970e-01 4.07985e-02
6.74052e-01 8.14561e-01 4.07281e-02
6.74835e-01 8.13152e-01 4.06576e-02
6.75619e-01 8.11743e-01 4.05871e-02
6.76404e-01 8.10337e-01 4.05169e-02
6.77190e-01 8.08935e-01 4.04467e-02
6.77976e-01 8.07529e-01 4.03764e-02
6.78764e-01 8.06130e-01 4.03065e-02
6.79552e-01 8.04731e-01 4.02365e-02
6.80341e-01 8.03332e-01 4.01666e-02
6.81132e-01 8.01936e-01 4.00968e-02
6.81923e-01 8.00540e-01 4.00270e-02
6.82715e-01 7.99148e-01 3.99574e-02
6.83508e-01 7.97756e-01 3.98878e-02
6.84302e-01 7.96367e-01 3.98183e-02
6.85097e-01 7.94978e-01 3.97489e-02
6.85892e-01 7.93592e-01 3.96796e-02
6.86689e-01 7.92206e-01 3.96103e-02
6.87487e-01 7.90824e-01 3.95412e-02
6.88285e-01 7.89442e-01 3.94721e-02
6.89085e-01 7.88059e-01 3.94030e-02
6.89885e-01 7.86680e-01 3.93340e-02
6.90686e-01 7.85305e-01 3.92652e-02
6.91488e-01 7.83929e-01 3.91965e-02
6.92292e-01 7.82554e-01 3.91277e-02
6.93096e-01 7.81181e-01 3.90591e-02
6.93901e-01 7.79809e-01 3.89905e-02
6.94707e-01 7.78440e-01 3.89220e-02
6.95514e-01 7.77071e-01 3.88536e-02
6.96322e-01 7.75706e-01 3.87853e-02
6.97130e-01 7.74340e-01 3.87170e-02
6.97940e-01 7.72974e-01 3.86487e-02
6.98751e-01 7.71612e-01 3.85806e-02
6.99562e-01 7.70250e-01 3.85125e-02
7.00375e-01 7.68891e-01 3.84446e-02
7.01188e-01 7.67536e-01 3.83768e-02
7.02003e-01 7.66177e-01 3.83088e-02
7.02818e-01 7.64821e-01 3.82411e-02
7.03635e-01 7.63469e-01 3.81734e-02
7.04452e-01 7.62117e-01 3.81058e-02
7.05270e-01 7.60768e-01 3.80384e-02
7.06089e-01 7.59416e-01 3.79708e-02
7.06909e-01 7.58070e-01 3.79035e-02
7.07730e-01 7.56721e-01 3.78361e-02
7.08552e-01 7.55379e-01 3.77690e-02
7.09375e-01 7.54034e-01 3.77017e-02
7.10199e-01 7.52692e-01 3.76346e-02
7.11024e-01 7.51349e-01 3.75675e-02
7.11850e-01 7.50011e-01 3.75005e-02
7.12677e-01 7.48672e-01 3.74336e-02
7.13505e-01 7.47336e-01 3.73668e-02
7.14334e-01 7.46001e-01 3.73000e-02
7.15163e-01 7.44666e-01 3.72333e-02
7.15994e-01 7.43333e-01 3.71667e-02
7.16826e-01 7.42001e-01 3.71001e-02
7.17658e-01 7.40673e-01 3.70336e-02
7.18492e-01 7.39344e-01 3.69672e-02
7.19326e-01 7.38015e-01 3.69008e-02
7.20162e-01 7.36690e-01 3.68345e-02
7.20998e-01 7.35364e-01 3.67682e-02
7.21836e-01 7.34042e-01 3.67021e-02
7.22674e-01 7.32720e-01 3.66360e-02
7.23514e-01 7.31398e-01 3.65699e-02
7.24354e-01 7.30079e-01 3.65040e-02
7.25195e-01 7.28761e-01 3.64380e-02
7.26038e-01 7.27442e-01 3.63721e-02
7.26881e-01 7.26126e-01 3.63063e-02
7.27725e-01 7.24811e-01 3.62406e-02
7.28570e-01 7.23496e-01 3.61748e-02
7.29417e-01 7.22184e-01 3.61092e-02
7.30264e-01 7.20872e-01 3.60436e-02
7.31112e-01 7.19563e-01 3.59781e-02
7.31961e-01 7.18254e-01 3.59127e-02
7.32811e-01 7.16946e-01 3.58473e-02
7.33663e-01 7.15640e-01 3.57820e-02
7.34515e-01 7.14335e-01 3.57167e-02
7.35368e-01 7.13030e-01 3.56515e-02
7.36222e-01 7.11728e-01 3.55864e-02
7.37077e-01 7.10426e-01 3.55213e-02
7.37933e-01 7.09124e-01 3.54562e-02
7.38790e-01 7.07822e-01 3.53911e-02
7.39649e-01 7.06523e-01 3.53262e-02
7.40508e-01 7.05228e-01 3.52614e-02
7.41368e-01 7.03929e-01 3.51965e-02
7.42229e-01 7.02634e-01 3.51317e-02
7.43091e-01 7.01339e-01 3.50669e-02
7.43954e-01 7.00047e-01 3.50023e-02
7.44818e-01 6.98751e-01 3.49376e-02
7.45683e-01 6.97459e-01 3.48730e-02
7.46549e-01 6.96171e-01 3.48085e-02
7.47417e-01 6.94882e-01 3.47441e-02
7.48285e-01 6.93590e-01 3.46795e-02
7.49154e-01 6.92305e-01 3.46152e-02
7.50024e-01 6.91016e-01 3.45508e-02
7.50895e-01 6.89731e-01 3.44866e-02
7.51767e-01 6.88446e-01 3.44223e-02
7.52641e-01 6.87161e-01 3.43580e-02
7.53515e-01 6.85879e-01 3.42939e-02
7.54390e-01 6.84597e-01 3.42298e-02
7.55266e-01 6.83315e-01 3.41657e-02
7.56143e-01 6.82036e-01 3.41018e-02
7.57022e-01 6.80754e-01 3.40377e-02
7.57901e-01 6.79476e-01 3.39738e-02
